id,title,avg_rate,geek_rate,num_votes
180039,Nie Tej!,5.00,N/A,5
180040,Villages of Valeria,7.25,6.057,429
180041,The Magic Shop,N/A,N/A,N/A
180042,Elemental Conflux,N/A,N/A,N/A
180045,Ladrones,7.00,N/A,1
180049,Shadowrun: Crossfire – High Caliber Ops,8.24,6.144,272
180050,Star Wars Death Star Perplexus,7.97,N/A,29
180051,Pani-High!,4.17,N/A,3
180059,Monopoly: The View from the Shard,N/A,N/A,N/A
180061,Monopoly: Servcorp,N/A,N/A,N/A
180066,Espada Negra: Juego de mesa,6.00,N/A,7
180068,DOJO game,8.00,N/A,1
180072,Nation,7.00,N/A,1
180076,Monopoly: Cornwell Quality Tools,N/A,N/A,N/A
180077,Monopoly: Gromit Unleashed,N/A,N/A,N/A
180078,Monopoly: Nördlingen,N/A,N/A,N/A
180079,Monopoly: Donauwörth,N/A,N/A,N/A
180080,Χαρούμενο Σχόλασμα,N/A,N/A,N/A
180081,Crusher,N/A,N/A,N/A
180082,Super Dungeon Explore: Claws of the Wyrm Warband,7.53,5.584,46
180083,Super Dungeon Explore: Emerald Valley Warband,7.85,5.609,46
180084,Super Dungeon Explore: Dungeons of Crystalia Tile Pack,7.66,5.580,38
180085,Super Dungeon Explore: Von Drakk Ghost House Tile Pack,7.89,5.579,37
180086,Cthulhu Deckbuilder,5.67,N/A,3
180088,Ground Pounders:  The STAR CORPS Card Game,7.00,N/A,1
180093,PinBox 3000,N/A,N/A,N/A
180111,Game of Fox & Geese,N/A,N/A,N/A
180115,The Trials of Idavare,8.00,N/A,1
180119,Nuscheln,6.00,N/A,1
180120,Pyrami-des,5.00,N/A,2
180121,Saban's Adventures of Oliver Twist: Das große Spiel,N/A,N/A,N/A
180123,Gute Zeiten Schlechte Zeiten: Das Spiel,N/A,N/A,N/A
180124,Oktro,5.00,N/A,2
180126,Monopoly: Mansons TCLM Limited,N/A,N/A,N/A
180127,Unter uns: Das Spiel,N/A,N/A,N/A
180128,Monopoly: Meralco,N/A,N/A,N/A
180129,Guess Who: Super Hero Squad,4.00,N/A,2
180130,Gute Zeiten Schlechte Zeiten: Das Spiel zur Serie,N/A,N/A,N/A
180131,Monopoly: NASPL,N/A,N/A,N/A
180132,Bibelspiel 1,N/A,N/A,N/A
180134,Die Sendung mit der Maus: Was passt dazu?,N/A,N/A,N/A
180135,Sei auf der Hut!,N/A,N/A,N/A
180136,Der König der Löwen: Das löwenstarke Familienspiel,N/A,N/A,N/A
180138,Monopoly: OE Offshore Engineer,N/A,N/A,N/A
180139,Monopoly: Rotary Club of Mount Isa South West,N/A,N/A,N/A
180147,Clue: Doctor Who,6.12,N/A,13
180148,Wanted: The Outlaws – Fully Loaded Expansion Pack,6.00,N/A,1
180152,Monopoly: Ultimate Rhode Island Edition,N/A,N/A,N/A
180153,Monopoly: Chrysler Town & Country Road Trip Edition,N/A,N/A,N/A
180154,Sherlock Holmes Consulting Detective: Murder Behind Closed Doors,7.88,N/A,18
180155,Fire Emblem 0 (Cipher),N/A,N/A,N/A
180156,Mare Nostrum: Empires – Atlas Expansion,7.92,5.928,198
180157,Village of Familiar,6.80,N/A,28
180158,MONOPOLY: Vancouver Canucks,N/A,N/A,N/A
180159,Monopoly: Toronto Maple Leafs,N/A,N/A,N/A
180166,Zombicide: Black Plague Special Guest Box – Naïade,7.86,5.797,140
180168,Zombicide: Black Plague Special Guest Box – Edouard Guiton,7.42,5.559,32
180170,Ratz Fatz Fantasy: Mau Mau,5.75,N/A,2
180171,Fleet Commander: 2 – Beyond the Gate,7.79,N/A,17
180172,Fleet Commander: Orbit,7.45,N/A,11
180181,Cargo: Dead in the Water,8.00,N/A,1
180185,Putin's War,6.00,N/A,1
180188,Central City: Heroes,7.88,N/A,2
180189,Scary Apples to Apples Snack Pack,5.00,N/A,1
180191,Tank Hunter 2e Cmdr,5.00,N/A,2
180197,A Hold Birodalma,N/A,N/A,N/A
180199,"Colonial Twilight: The French-Algerian War, 1954-62",7.43,N/A,7
180201,Marvel Avengers Assemble: Slide Strike Battle Game,6.83,N/A,3
180202,Southern Rails,6.03,N/A,28
180203,Age of Steam Expansion: New England,6.78,N/A,9
180204,1857,7.80,N/A,29
180206,The Red Dragon Inn: Deirdre's Detoxifying Draught,7.14,N/A,7
180210,tak•tak,7.12,N/A,17
180213,The Front Nine: Promo#2 – Fluor-ESSEN-t Golf Balls,6.00,N/A,5
180224,Greatest of All Mountains,6.88,N/A,4
180230,Turnpike,N/A,N/A,N/A
180232,Lanterns: The Harvest Festival – Promo Tiles,7.26,5.653,93
180233,Heroes of Normandie: Gazette #3,8.08,5.589,31
180236,Zombicide: Black Plague – Deadeye Walkers,8.06,5.775,124
180240,Svälta räv,1.50,N/A,2
180243,In your teeth,5.00,N/A,2
180244,Rise of the Dragonhunter,5.40,N/A,2
180246,The Coterie,N/A,N/A,N/A
180251,Mayfair Games' Limited Edition Promo Expansion Set #19,7.46,N/A,5
180252,Extra! Extra! Funny Pages,6.90,N/A,2
180253,Major's Raiders,N/A,N/A,N/A
180255,Malifaux: Toshiro – The Daimyo,6.00,N/A,3
180258,Malifaux: Yin – The Penangalan,6.33,N/A,3
180259,Gouda Ganoven,6.70,N/A,10
180266,Monstre toi!,8.00,N/A,5
180268,Let'stick,6.93,N/A,7
180271,Moo Stick,7.00,N/A,6
180275,Attack The Pack,6.60,N/A,15
180284,"Invierno Cubano: Castro's Counterinsurgency, 1959-1965",6.75,N/A,4
180293,Pics & Circumstance,N/A,N/A,N/A
180294,Chopstick Expert,6.00,N/A,1
180295,Smoke & Mirrors,6.00,N/A,28
180296,Fever Chill,5.50,N/A,12
180297,North South East Quest,6.15,N/A,10
180300,Cazadores de Humanos,N/A,N/A,N/A
180301,Malifaux: Salvage and Logistics – Leveticus Box Set,5.00,N/A,2
180302,Star Wars: The Card Game – Solo's Command,7.90,5.599,41
180303,Android: Netrunner – Kala Ghoda,8.20,5.692,70
180304,Malifaux: Herald of Obliteration – Tara Box Set,6.17,N/A,3
180305,Malifaux: Take Back The Night – Molly Box Set,1.00,N/A,1
180306,Malifaux: Closing Time – Brewmaster Box Set,6.33,N/A,3
180307,Malifaux: Troubleshooters – Ironsides Box Set,1.00,N/A,1
180311,Squillo: Marchettari Sprovveduti,6.41,N/A,11
180327,Inferno of Rock: The Hard Rock Game From Hell,N/A,N/A,N/A
180329,Zombicide: Black Plague Special Guest Box – Neal Adams,7.28,N/A,29
180330,Cromlech,4.75,N/A,2
180332,BOOM!,8.00,N/A,1
180335,Battalion Command,N/A,N/A,N/A
180338,Pride Deck,8.00,N/A,1
180339,Roadkill Rivals,6.39,N/A,29
180340,Sirenen in Sicht,6.02,N/A,23
180341,Abyss: Kraken,7.74,6.294,507
180357,Core Worlds: Dice Tower Season 11 Kickstarter Promo,7.06,5.542,30
180358,Zombicide: Black Plague Special Guest Box – Jovem Nerd,7.55,5.566,38
180366,Great War at Sea: Central Powers,8.00,N/A,4
180369,Gunrunners: Homens de Preto,7.75,N/A,8
180371,Reflex'S,N/A,N/A,N/A
180377,Sea Chess,8.00,N/A,1
180380,Dark Dealings: Dastardly Dragons & Gnome Illusionist,7.11,N/A,23
180382,Masha and the Bear: Trouble in the Garden,N/A,N/A,N/A
180383,Monopoly: Hannover 96,N/A,N/A,N/A
180384,Chattanooga: The Civil War Game,N/A,N/A,N/A
180385,Pizza Delivery,N/A,N/A,N/A
180389,Insekten Hotel,5.41,N/A,11
180390,Nafetel: Merchants,5.50,N/A,2
180391,Khrysos Hunters: Fires of Gammara Expansion,5.77,N/A,3
180393,Empires of the Void: Sirens of Belshar,6.50,N/A,2
180394,Abyss: Anglerfish,6.46,N/A,14
180395,The Ancient World: Kickstarter Promo Cards,6.62,N/A,6
180396,Cat Traders,N/A,N/A,N/A
180397,Abriss (Zweite Edition),8.00,N/A,1
180398,Horen Zien Zwijgen,5.67,N/A,3
180404,Anjos & Dragões,6.00,N/A,3
180408,Kelleks Tahad Saada?,N/A,N/A,N/A
180416,100 A.D.,6.50,N/A,18
180418,Configure,N/A,N/A,N/A
180421,Flapjack Flipout,7.83,N/A,6
180422,The Great Air Race,N/A,N/A,N/A
180423,Hostage Negotiator: Negotiator Cards – Series 1,6.76,5.543,30
180424,Tessen: Oversized Ryuu Promo,4.50,N/A,2
180425,Tessen: Oversized Sacred Beast Promo,4.50,N/A,2
180426,Zombicide: Black Plague – Grom and Thalia,7.87,5.636,62
180428,Hometown Heroes,N/A,N/A,N/A
180439,Let's Hike!,N/A,N/A,N/A
180442,Mirror Mirror,N/A,N/A,N/A
180446,Doomtown: Reloaded – Nightmare at Noon,7.87,5.602,38
180467,Vegetable Race,5.50,N/A,2
180468,"Doomtown: Reloaded – Immovable Object, Unstoppable Force",8.08,5.627,42
180470,Menko,1.00,N/A,1
180473,Blätterbunt,7.00,N/A,1
180476,Dora's Carnival Fiesta,N/A,N/A,N/A
180477,Nuramuru,N/A,N/A,N/A
180481,Nighthawks,N/A,N/A,N/A
180483,Zombicide: Black Plague Zombie Bosses Abomination Pack,8.13,5.961,217
180484,Tash-Kalar: Arena of Legends – Nethervoid,8.16,5.908,158
180485,Hello Kitty Fjärilsspelet,4.00,N/A,1
180486,Byte Run,N/A,N/A,N/A
180487,Memo+,5.00,N/A,3
180490,Les Petits Pirates,5.50,N/A,3
180491,Love 2 Hate: A Party Game for Inappropriate People,6.23,N/A,11
180496,Seikkailu vuorilla,4.00,N/A,1
180500,Hop la Puce,6.00,N/A,5
180502,Player Discretion Advised,N/A,N/A,N/A
180508,Villages: Super Villagers,7.30,N/A,5
180524,Marrying Mr. Darcy: the Emma Expansion,6.68,5.538,33
180537,Berlin Airlift,N/A,N/A,N/A
180539,Nations: Dynasties,8.37,6.418,421
180544,Koi,N/A,N/A,N/A
180547,Victory by Any Means Campaign Guide (Second Edition),6.75,N/A,4
180550,Robinson Crusoe: Adventure on the Cursed Island – Secret Trait Cards,7.81,N/A,17
180559,The Badger Rainbow Deck,7.69,N/A,4
180565,Die geheimnisvolle Drachenhöhle,6.25,N/A,17
180569,Världens huvudstäder,5.00,N/A,1
180570,Undercover,6.44,N/A,17
180571,"Warhammer 40,000: Conquest – Deadly Salvage",7.67,5.588,41
180577,Breaking the Chains: Supplements,7.83,N/A,6
180585,T.I.M.E Stories: The Marcy Case,7.95,7.195,2051
180588,Catacombs: Crypt of Shaurath,7.78,5.625,49
180589,Space Cadets: Away Missions – Promo Scenarios and Illustrations Book,7.46,N/A,15
180590,Last Stand,6.78,N/A,6
180595,Ubongo: Star Wars – Das Erwachen der Macht,6.12,N/A,17
180596,Moneyball,N/A,N/A,N/A
180600,Meltdown,N/A,N/A,N/A
180601,Molecules,6.50,N/A,2
180603,Hawks over Malta: The propeller rotates and the engine roars,6.00,N/A,2
180605,Hotel Manager,N/A,N/A,N/A
180610,Knock It Off,N/A,N/A,N/A
180612,Black Rabbit Dice,8.00,N/A,2
180616,Ascension: Year Two Collector's Edition,8.13,5.702,81
180617,Singularity Sky,N/A,N/A,N/A
180618,Santa Showdown,7.00,N/A,1
180621,Star Wars: Imperial Assault – Alliance Smuggler Ally Pack,7.71,5.785,137
180622,Star Wars: Imperial Assault – Bantha Rider Villain Pack,8.22,5.889,151
180623,Bomarzo: The Pegasus,6.38,N/A,4
180627,14 Days,7.20,N/A,5
180637,Say What Again,7.00,N/A,2
180640,Qaanaaq,N/A,N/A,N/A
180645,Don't Die!,5.10,N/A,10
180647,The King's Council,N/A,N/A,N/A
180649,Evil Genius: Deathray Vile Deck,7.00,N/A,15
180652,Kidsmap Expedition,N/A,N/A,N/A
180654,Zombie Road Trip,4.73,N/A,11
180655,The Game of Espionage,N/A,N/A,N/A
180658,Age of Steam Expansion: Wales,N/A,N/A,N/A
180659,Age of Steam Expansion: South East Australia,6.17,N/A,3
180660,Age of Steam Expansion: Denmark,5.38,N/A,2
180661,The X-Files: Trust No One Expansion,7.95,N/A,12
180663,Titans Tactics: Champions,7.89,N/A,9
180664,Uppsala Edizione Vacanze,N/A,N/A,N/A
180665,Kajunga,N/A,N/A,N/A
180666,FIRED UP! Eternal Moments,7.40,N/A,6
180672,Infinity: USAriadna Army Pack,8.55,N/A,13
180673,La guerre du Bien public 1465,7.72,N/A,9
180674,Cover Me,7.00,N/A,1
180676,Dungeons: The Card Game,N/A,N/A,N/A
180679,The Win/Lose/Draw Game of Gettsyburg,N/A,N/A,N/A
180688,Heartcatchers,7.50,N/A,5
180690,The Wilds of Mars,N/A,N/A,N/A
180692,Calcubes,N/A,N/A,N/A
180694,Cocks Abreast Hostility: Cock Pack One – Just the Tip,7.00,N/A,1
180695,The Lord of the Rings: The Card Game – The Dread Realm,8.00,5.628,50
180704,Dead of Winter: Dice Tower Promos,7.86,5.662,61
180713,"All About Town: Columbia, South Carolina",N/A,N/A,N/A
180722,Biblios Dice: Power Die,7.87,N/A,3
180723,The Voting Game: NSFW Expansion,6.42,N/A,16
180725,The Voting Game: Fill In The Blank Expansion,6.31,N/A,8
180727,Pathfinder Battles: Iconic Heroes Set 4,8.26,N/A,14
180728,Pathfinder Battles: Iconic Heroes Set 5,8.26,N/A,14
180729,Pathfinder Adventure Card Game: Class Deck – Oracle,7.35,N/A,13
180730,Masterword,N/A,N/A,N/A
180739,Shout!,6.14,N/A,7
180740,Shopkins Supermarket Scramble Game,3.59,N/A,11
180742,ORIGINZ: The Superpowered Card Game,8.46,N/A,13
180743,Dwójka,7.00,N/A,1
180746,Los Viajes del Capitán Foucault,6.56,N/A,24
180747,Finance Game,N/A,N/A,N/A
180748,Architectus,N/A,N/A,N/A
180749,Scooby Doo Story Telling Dice,6.50,N/A,1
180758,Das Lüneburg-Spiel,N/A,N/A,N/A
180763,Quest Board,8.00,N/A,1
180770,Make-a-Word Card Game,N/A,N/A,N/A
180773,Money Madness!,N/A,N/A,N/A
180774,I Spy In a Flash Card Game,N/A,N/A,N/A
180775,The Zlatan Board Game!,N/A,N/A,N/A
180776,SingaPlorers,N/A,N/A,N/A
180777,NRL Micro-Figures Game,N/A,N/A,N/A
180779,AFL Micro-Figure Game,N/A,N/A,N/A
180783,Q's Race to the Top,3.50,N/A,2
180787,Le Ver'ONE,N/A,N/A,N/A
180788,Naval Action: A Simple Combat Resolution System for Model Fleets of the 1898-1945 Era,N/A,N/A,N/A
180795,Epica: An evanescent world,N/A,N/A,N/A
180797,The ISIS War: The Next Middle East War,N/A,N/A,N/A
180805,Ascension: Theme Pack – Cupid Cultist,6.88,N/A,8
180809,Victoriana,8.00,N/A,4
180815,"Ascension: Dawn of Champions – Rys, Dark Muse Promo Card",6.50,N/A,2
180817,Top Gear Challenges South America,N/A,N/A,N/A
180820,11 Swing States,N/A,N/A,N/A
180822,Tiny Robots,5.07,N/A,7
180824,Hanafuda: Sakura + Sutda,8.75,N/A,4
180825,Battle Blakes,6.71,N/A,7
180845,Wibbell++,8.17,N/A,6
180847,Phoenix: Dawn Command,7.57,N/A,7
180848,Pixel Tactics: Game Caster / Eric Summerer & Army of One / Sam Healey,6.89,N/A,9
180849,48STORM,8.79,N/A,12
180850,Queen of the Hill,7.81,N/A,18
180853,Zephyr: Winds of Change,8.38,N/A,13
180861,Oblik,N/A,N/A,N/A
180864,BuildaBeast,N/A,N/A,N/A
180865,Sands of Infinity,N/A,N/A,N/A
180868,Woof,N/A,N/A,N/A
180869,Off with his straw head,N/A,N/A,N/A
180870,The Genius: Horror Race,4.03,N/A,4
180871,KONTER,N/A,N/A,N/A
180873,Salamis ad Actium: Naval Wargames Rules for Ancient Times 2000 BC to 900 AD,N/A,N/A,N/A
180875,Via Passare,N/A,N/A,N/A
180877,The Dragon and the Emperor,7.83,N/A,3
180894,Boon,N/A,N/A,N/A
180900,Heroes of Normandie: Battleground Set – Terrain Pack,7.76,N/A,19
180904,Kamasutra: The Game of Love,N/A,N/A,N/A
180905,OGO,N/A,N/A,N/A
180909,Micro Mutants: Les Terrains!,8.00,N/A,1
180911,The Party,N/A,N/A,N/A
180912,Crave,N/A,N/A,N/A
180913,Crime Lords of Knight City,7.00,N/A,3
180914,Troquons !,6.50,N/A,7
180915,Storytelling,6.76,N/A,20
180916,Saving Time,7.00,N/A,3
180917,Questions de Merde 2,N/A,N/A,N/A
180918,Méditations Foireuses,3.00,N/A,1
180919,CHEW: Chog Frappe Promo,6.50,N/A,4
180922,Pile Poil,7.00,N/A,3
180923,Rush 81,N/A,N/A,N/A
180924,Zebulon,8.00,N/A,1
180926,Crystal Quest,N/A,N/A,N/A
180927,Tête de linotte,7.00,N/A,2
180928,Artificer,N/A,N/A,N/A
180930,Moi Président,5.25,N/A,4
180931,Jungoeira,N/A,N/A,N/A
180933,The Marble Game,6.33,N/A,3
180934,Laus,N/A,N/A,N/A
180936,Feelings,6.00,N/A,1
180939,Chimère,6.31,N/A,21
180940,Top Face!,4.51,N/A,15
180941,Graff City,6.00,N/A,1
180942,Dark Gothic: Colonial Horror,7.47,5.656,76
180943,Sabordage,6.43,N/A,15
180944,Dark Gothic: Smuggler's Den Game Supplement,7.57,N/A,15
180945,Super Dungeon Explore: Goro,7.71,5.575,35
180946,Super Dungeon Explore: Deeproot Wolf Rider,7.71,5.568,32
180947,Super Dungeon Explore: Stilt Town Zombies Warband,7.76,5.602,45
180948,Super Dungeon Explore: Tabbybrook Mage,7.68,5.581,37
180949,Super Dungeon Explore: Twilight Knight,7.67,N/A,26
180950,Great Battles: The Napoleonic Wars,7.00,N/A,1
180951,History of War: Szenario Westfront 1944,N/A,N/A,N/A
180952,Seven Men's Morris,7.00,N/A,1
180971,Hunting Season,6.07,N/A,7
180972,Galaxy Defenders Agent: Niobium,7.93,N/A,7
180973,Galaxy Defenders Agent: Tritium,7.40,N/A,5
180978,Skylords: Warriors of The Wind Core Set,N/A,N/A,N/A
180979,Galaxy Defenders Master Alien: Xeno-Lord,6.95,N/A,6
180980,Galaxy Defenders Master Alien: The Experiment,6.92,N/A,6
180981,Wer wird denn weinen?,N/A,N/A,N/A
180982,Galaxy Defenders: Elite Alien Legion,7.26,N/A,12
180983,Galaxy Defenders: Vintage Weapon Set 1,6.94,N/A,16
180984,Galaxy Defenders: 5th Column,7.34,N/A,11
180987,Galaxy Defenders Master Alien: Kingator,6.98,N/A,6
180994,AFTERSHOCK: A Humanitarian Crisis Game,8.40,N/A,13
180997,Flagship: A Game of Naval Action,N/A,N/A,N/A
180998,"Pathfinder Adventure Card Game: Wrath of the Righteous – ""Goblin Skull Bomb"" Promo Card",7.88,N/A,15
181001,View-Master Piramido,N/A,N/A,N/A
181004,Viceroy Promo Cards,6.57,5.662,161
181005,Les taxis de la Marne,6.51,N/A,24
181006,War Returns to Europe: Yugoslavia 1991,N/A,N/A,N/A
181009,BowTilz!,5.50,N/A,2
181010,The Discovery Game,5.00,N/A,1
181011,Der Schatz des Käpt'n Flint,N/A,N/A,N/A
181017,Winston-Salem,N/A,N/A,N/A
181031,Sweet Spot,7.81,N/A,22
181034,Pirates Fantasy Island,N/A,N/A,N/A
181035,LR Kliszow 1702,8.00,N/A,1
181036,Cache Cache Party,N/A,N/A,N/A
181038,Smartrix,4.75,N/A,4
181039,Honor Among Thieves,N/A,N/A,N/A
181040,A vos paniers!,N/A,N/A,N/A
181042,Who's Hue?,8.00,N/A,1
181045,Texto!,5.50,N/A,4
181046,Euangelion,8.00,N/A,2
181047,Arche de la nature,N/A,N/A,N/A
181055,Penalties Shootout,N/A,N/A,N/A
181067,Sur les traces des animaux de la Ferme,N/A,N/A,N/A
181068,Sur les traces des animaux de la Foret,N/A,N/A,N/A
181069,Corner Lot,6.76,N/A,7
181070,The Talent Game,N/A,N/A,N/A
181071,Bots Battleground,N/A,N/A,N/A
181072,Bilby Buddies,N/A,N/A,N/A
181074,Woordzoeker Turbo,7.00,N/A,1
181077,Zombie Slayer,4.50,N/A,2
181081,Hipster,N/A,N/A,N/A
181082,Judge Dredd Miniatures Game: Blood on the Streets,7.50,N/A,5
181083,European Union: The Board Game,7.10,N/A,26
181084,Concordia: Salsa,8.24,6.798,785
181085,Bomarzo: The Crooked House,7.19,N/A,4
181086,Galactic War One: The First Great War on a New Frontier,N/A,N/A,N/A
181089,Raben schubsen,4.83,N/A,12
181090,Shadows of Brimstone: Cynder Artifacts Supplement,8.27,N/A,21
181091,Mein kleiner bunter Krabbelkäfer,N/A,N/A,N/A
181092,Shadows of Brimstone: Badlands Expedition Supplement,8.30,5.583,32
181094,Shadows of Brimstone: Scourge Rats / Rats Nest Enemy Set,8.24,N/A,17
181096,Shadows of Brimstone: Dark Stone Brutes Enemy Pack,7.88,5.589,33
181098,Shadows of Brimstone: Trun Hunters Enemy Pack,8.06,5.594,39
181099,Shadows of Brimstone: Harvesters From Beyond Enemy Set,7.99,5.579,32
181101,Shadows of Brimstone: Trederran Raiders Enemy Pack,8.20,N/A,26
181102,Shadows of Brimstone: Burrower XXL Enemy,8.22,N/A,18
181103,Shadows of Brimstone: Hell Vermin Enemy Pack,7.97,5.618,49
181104,Shadows of Brimstone: Swamp Slugs of Jargono Enemy Pack,8.18,5.640,53
181105,Green Jackets and Voltigeurs,N/A,N/A,N/A
181112,Das große Reitertreffen,N/A,N/A,N/A
181114,Scoville: Labs,7.56,5.770,131
181115,Task Force H.A.T.,N/A,N/A,N/A
181116,Le Tour du Monde a Bicyclette,7.00,N/A,1
181124,It's a M-Monster!,7.00,N/A,1
181125,Save Our Souls: The Deck De(con)struction Game,5.00,N/A,2
181126,In the Loop,4.00,N/A,1
181128,Minirail,7.00,N/A,1
181133,WarGods: The Wendigo Warband Guide,N/A,N/A,N/A
181140,Soyuz '81,N/A,N/A,N/A
181142,War on the High Seas,N/A,N/A,N/A
181143,Deadlock City Bounty Hunters,5.50,N/A,2
181150,Goblinade,N/A,N/A,N/A
181151,Karma Crystals: Block Master,5.50,N/A,2
181156,Hunters: The Adventure Card Game,N/A,N/A,N/A
181157,Kinnikuman: Title Match of the Hell,N/A,N/A,N/A
181158,Colt Express: Horses & Stagecoach,7.57,6.445,814
181159,Der gerupfte Spatz,N/A,N/A,N/A
181173,Tragedy Looper: Midnight Circle,8.12,5.656,66
181174,Creepiest Pet Shop,7.10,N/A,5
181175,"1, 2, 3, Papagei!",7.00,N/A,1
181178,Fire Ants!,5.63,N/A,6
181180,BattleTech: Technical Readout – 3150,6.00,N/A,2
181183,Power Up! Jewel Thieves,N/A,N/A,N/A
181184,Nusantara,N/A,N/A,N/A
181188,Mamono Raid,6.50,N/A,4
181190,Giallo,N/A,N/A,N/A
181193,Crime Story,7.38,N/A,8
181194,Cucina Curiosa,6.23,N/A,15
181195,Bartnicy w lesie,N/A,N/A,N/A
181196,Munchkin Hipsters,7.40,N/A,24
181197,Conquest At Kismet,7.05,N/A,19
181198,Tamamooool: Defend the Eggs,5.00,N/A,2
181199,Besieged,5.00,N/A,1
181200,Wir suchen einen Parkplatz,N/A,N/A,N/A
181201,Gothic Doctor: Demons & Partial Treatments Expansion,7.87,N/A,6
181202,Kreuz und quer,N/A,N/A,N/A
181205,Kegonsa,8.00,N/A,1
181208,Ave,5.86,N/A,7
181209,Mistfall: Kickstarter Edition,7.25,5.645,82
181213,Baseball Highlights: 2045 – Big Fly! Expansion,7.80,5.650,61
181214,Baseball Highlights: 2045 – Errors! Expansion,7.61,5.631,58
181215,Baseball Highlights: 2045 – Starter Team 10 Baltimore,7.54,N/A,15
181217,Baseball Highlights: 2045 – Starter Team 11 Cincinnati,7.52,N/A,12
181218,Baseball Highlights: 2045 – Starter Team 12 Detroit,7.35,N/A,13
181219,Baseball Highlights: 2045 – Starter Team 13 Kansas City,7.44,N/A,16
181220,Baseball Highlights: 2045 – Starter Team 14 Philadelphia,7.40,N/A,14
181221,Baseball Highlights: 2045 – Starter Team 15 Pittsburgh,7.47,N/A,20
181222,Baseball Highlights: 2045 – Starter Team 16 Texas,7.35,N/A,13
181223,Baseball Highlights: 2045 – Starter Team 5 Chicago,7.59,N/A,28
181224,Baseball Highlights: 2045 – Starter Team 6 St Louis,7.79,N/A,23
181225,Baseball Highlights: 2045 – Starter Team 7 Florida,7.41,N/A,19
181226,Baseball Highlights: 2045 – Starter Team 8 Milwaukee,7.75,N/A,24
181227,Baseball Highlights: 2045 – Starter Team 9 Atlanta,7.33,N/A,14
181228,Ca$h 'n Guns (Second Edition): More Cash 'n More Guns,7.37,6.021,344
181230,Real Time Tower Defense,8.00,N/A,1
181233,Rationality Cardinality,8.00,N/A,3
181234,Der Hobbit: Smaugs Einöde – Smaug: Die Mini-Erweiterung,N/A,N/A,N/A
181237,"Brunost, Langrenn og Lusekofte",N/A,N/A,N/A
181246,Crazy Bullets,5.45,N/A,21
181247,ASSEGAIS AND BAYONETS: A Solitaire Game of the Zulu War of 1879.,N/A,N/A,N/A
181249,REBUKE: Compact Trials Edition,N/A,N/A,N/A
181250,REBUKE: Heavy Burdens expansion,N/A,N/A,N/A
181251,Round-o-Loot,5.79,N/A,20
181252,Adventure Time Card Wars: Sundae School,8.00,N/A,4
181254,Attack on Titan: The Last Stand,5.67,N/A,3
181264,Runes & Ruin,5.73,N/A,13
181265,BrilliAnts,8.44,N/A,26
181267,Hundred Days 20,7.83,N/A,25
181273,Munchkin Kittens,7.07,5.554,39
181274,Star Munchkin Cosmic Demo,7.50,N/A,6
181278,Darkest Night: Mercenary Promo,7.67,N/A,23
181287,Goldilocks and the Three Bears,N/A,N/A,N/A
181289,Terra Mystica: Big Box,8.83,5.815,98
181291,Wellington's Victory (2nd edition),6.57,N/A,15
181293,Alien Artifacts,7.32,N/A,14
181306,The Lord of the Rings: The Card Game – Nightmare Deck: The Voice of Isengard,8.03,N/A,15
181307,Dead of Winter: Andrea Smith,7.89,5.593,34
181309,Ciapanò,7.50,N/A,1
181315,Harass Order,6.00,N/A,1
181316,NW Europe 1944,N/A,N/A,N/A
181319,Familiar's Trouble,6.82,N/A,21
181320,Fleets: The Pleiad Conflict – Corporate Lords,8.09,N/A,11
181321,Gold,N/A,N/A,N/A
181323,Turnier-Halma,N/A,N/A,N/A
181324,XenoShyft: Onslaught – Jin Khan,6.50,N/A,2
181326,Just Dust,5.00,N/A,2
181327,Die holde Isolde,6.77,5.764,227
181331,Qwingo,6.34,N/A,16
181332,"Eddy, das schwarze Schaf",N/A,N/A,N/A
181333,"Lauf, Pinguin!",N/A,N/A,N/A
181334,Wer holt die Kuh vom Eis?,N/A,N/A,N/A
181335,"Zugepackt, weggeschnappt!",N/A,N/A,N/A
181336,Machi Koro: Großstadt-Erweiterung,7.31,5.929,278
181340,Quilt-opoly,N/A,N/A,N/A
181342,Guess What!,5.54,N/A,7
181343,Rooster Run,4.30,N/A,10
181344,We Didn't Playtest This Village at All!,4.80,N/A,5
181346,Takoashi University: Work Study,4.00,N/A,1
181347,Takoashi University: School Band,4.00,N/A,1
181348,Takoashi University: Marie-Claude,4.00,N/A,1
181349,Takoashi University: Fitness Club,4.00,N/A,1
181350,Takoashi University: Dodgeball,4.00,N/A,1
181351,Pro Religione et Libertate,8.00,N/A,1
181352,Golem Arcana: Urugal Expansion – Cabal of the Onyx Cliffs,7.73,N/A,11
181354,Tentacle Bento: Foil Pack,5.25,N/A,4
181355,1863,6.75,N/A,6
181356,Reign of Man,7.00,N/A,4
181360,Wertvolle Schätze,N/A,N/A,N/A
181361,Ett ölspel,4.00,N/A,1
181362,Super Dungeon Explore: Brave-Mode Candy,7.57,5.572,36
181363,El Diablo,6.75,N/A,2
181365,Pondemonium,8.00,N/A,1
181368,Golem Arcana: Zikia – Heralds of the Great Weald,7.33,N/A,9
181369,Die Börse,N/A,N/A,N/A
181372,Coup: Rebellion G54 – Anarchy,7.51,5.664,77
181373,Smiles: A Game of Shells,6.00,N/A,1
181375,Pyrkon: Atak Koziołaków!,6.25,N/A,2
